SaleID,price
200131,1851.3464
200132,690.25024
200133,1756.312
200134,785.023
200135,1718.9055
200136,2456.5354
200137,952.26917
200138,6403.631
200139,4473.43
200140,1272.0195
200141,989.93463
200142,3443.5242
200143,4927.1904
200144,840.1452
200145,3944.1155
200146,1783.0221
200147,2523.2083
200148,1627.103
200149,168.47879
200150,7118.9966
200151,3354.5024
200152,415.04596
200153,300.91336
200154,5147.374
200155,1814.9231
200156,10008.85
200157,6245.8125
200158,6676.3657
200159,1763.0509
200160,4896.2383
200161,4324.6187
200162,4216.4834
200163,567.7984
200164,11429.334
200165,11033.039
200166,16953.932
200167,2377.6768
200168,25462.166
200169,542.0322
200170,1574.5945
200171,5335.095
200172,1559.9396
200173,21076.44
200174,771.45465
200175,1364.9796
200176,5528.2007
200177,3683.863
200178,3356.0254
200179,2401.4287
200180,648.20593
200181,10319.601
200182,2926.8838
200183,1251.6213
200184,1633.3053
200185,2692.5967
200186,1893.697
200187,4800.9766
200188,8094.778
200189,7273.4414
200190,2717.5293
200191,2367.0916
200192,698.2596
200193,2401.5452
200194,4574.856
200195,1424.8273
200196,662.1998
200197,16441.934
200198,785.2575
200199,3011.526
200200,425.9364
200201,4699.6865
200202,1305.8322
200203,1292.6898
200204,4901.84
200205,3606.7449
200206,688.8914
200207,2567.9026
200208,3493.9514
200209,801.25543
200210,8458.502
200211,3752.6265
200212,4410.4272
200213,5384.3237
200214,13903.211
200215,4858.0527
200216,2187.875
200217,783.2733
200218,6012.5635
200219,790.3319
200220,1269.44
200221,4726.6533
200222,1772.2128
200223,536.9653
200224,10316.027
200225,2304.4517
200226,708.0581
200227,5637.1904
200228,169.91945
200229,4051.2856
200230,4043.988
200231,2936.0056
200232,643.471
200233,4745.632
200234,256.12958
200235,5461.0
200236,3004.8928
200237,2949.5276
200238,5007.342
200239,5251.5513
200240,15553.798
200241,7305.1514
200242,2656.6975
200243,2088.7915
200244,4248.0083
200245,2936.842
200246,2994.7463
200247,1264.839
200248,240.32773
200249,6710.3184
200250,16262.253
200251,6731.7886
200252,509.25885
200253,5901.985
200254,6661.625
200255,5309.674
200256,1640.4751
200257,6998.7
200258,2498.4612
200259,4742.2573
200260,1031.8177
200261,3283.095
200262,1639.4791
200263,6153.9688
200264,3805.203
200265,2928.7144
200266,748.75714
200267,7843.4067
200268,4462.0137
200269,2852.6155
200270,6559.356
200271,1840.4446
200272,1975.8762
200273,10759.789
200274,302.74545
200275,9660.028
200276,1309.7307
200277,1831.7324
200278,1375.767
200279,6392.7505
200280,2077.7717
200281,471.46008
200282,7414.525
200283,4006.4614
200284,370.83148
200285,3871.3052
200286,938.51263
200287,7666.89
200288,8396.94
200289,2288.902
200290,4393.089
200291,6566.2207
200292,1782.1354
200293,5692.858
200294,4374.5234
200295,1454.2843
200296,1749.3522
200297,4332.6743
200298,939.95184
200299,2642.5642
200300,3012.1816
200301,3296.8975
200302,1075.8658
200303,4712.8706
200304,1692.3379
200305,2366.7947
200306,1242.6193
200307,9591.967
200308,1056.5883
200309,700.1285
200310,652.5626
200311,760.01404
200312,6812.4854
200313,1218.3126
200314,3775.5085
200315,693.08167
200316,24500.133
200317,1914.6171
200318,444.1198
200319,6096.4126
200320,2427.3833
200321,18965.4
200322,8669.227
200323,936.8528
200324,15424.25
200325,3411.8987
200326,1503.102
200327,11201.616
200328,596.0917
200329,5273.695
200330,1304.8259
200331,1029.5823
200332,6889.0674
200333,738.97015
200334,323.55295
200335,900.6373
200336,1052.0024
200337,683.45685
200338,1146.955
200339,8356.338
200340,18021.469
200341,2068.0752
200342,3768.5188
200343,1128.9811
200344,2988.261
200345,4341.7847
200346,736.86993
200347,6724.061
200348,6762.02
200349,540.596
200350,8395.936
200351,1760.0289
200352,469.18243
200353,927.2549
200354,2540.553
200355,464.35522
200356,2027.4885
200357,872.8965
200358,1779.8251
200359,5300.966
200360,9862.425
200361,1228.5607
200362,1520.3788
200363,1012.7275
200364,3595.3108
200365,5958.5293
200366,838.5714
200367,4563.6694
200368,4804.0547
200369,3867.4028
200370,591.6152
200371,6681.4424
200372,873.706
200373,750.21136
200374,602.9113
200375,728.23114
200376,1712.9146
200377,1306.5159
200378,755.70233
200379,1156.2233
200380,409.48584
200381,2151.9907
200382,17271.504
200383,1222.93
200384,1598.9929
200385,621.1039
200386,760.46625
200387,2627.7861
200388,4871.044
200389,4580.9834
200390,249.22505
200391,2561.6062
200392,967.4724
200393,1837.4973
200394,2761.723
200395,152.29736
200396,2238.875
200397,724.8854
200398,1336.7147
200399,551.76984
200400,1317.0503
200401,2581.2847
200402,1115.8293
200403,2051.9539
200404,468.9953
200405,476.5934
200406,1230.883
200407,1002.4812
200408,4412.074
200409,7669.9473
200410,5038.165
200411,955.3417
200412,10970.154
200413,7232.019
200414,2880.3796
200415,5720.222
200416,4796.9106
200417,955.0305
200418,647.8729
200419,10624.419
200420,11427.481
200421,908.9233
200422,1017.35126
200423,695.74316
200424,34831.082
200425,6241.7646
200426,2635.2224
200427,12413.92
200428,1070.5573
200429,3689.6414
200430,2458.9092
200431,1742.9708
200432,2808.6792
200433,9974.297
200434,472.18918
200435,3453.8394
200436,7089.373
200437,516.956
200438,211.85944
200439,727.6412
200440,710.6162
200441,809.5688
200442,1065.1843
200443,3859.9863
200444,965.8156
200445,1969.9886
200446,2898.2673
200447,4175.1855
200448,8792.975
200449,784.6087
200450,2138.2595
200451,828.89545
200452,1948.929
200453,2095.638
200454,959.7631
200455,5157.453
200456,835.88336
200457,843.5219
200458,443.7885
200459,3043.2727
200460,2067.7344
200461,2560.3542
200462,4593.385
200463,5334.1616
200464,825.55444
200465,4821.0947
200466,1506.06
200467,2255.6804
200468,1392.3141
200469,178.77393
200470,6624.901
200471,341.57294
200472,4777.398
200473,29543.525
200474,1051.019
200475,2640.9927
200476,7758.5825
200477,3401.835
200478,3407.5186
200479,855.07886
200480,4033.3093
200481,1137.4237
200482,914.38776
200483,1800.7935
200484,1475.6288
200485,3310.1726
200486,3194.0842
200487,5916.2363
200488,669.485
200489,3653.0894
200490,5570.4883
200491,5412.6704
200492,11266.6455
200493,152.29736
200494,1900.8391
200495,3929.577
200496,263.66403
200497,309.06534
200498,11546.789
200499,436.38208
200500,4223.992
200501,2701.4553
200502,1257.7686
200503,383.32538
200504,1633.912
200505,3930.3418
200506,160.12555
200507,2289.6653
200508,1427.0004
200509,1009.91296
200510,4941.5
200511,6520.276
200512,15863.522
200513,9667.589
200514,7174.0933
200515,469.90274
200516,15256.241
200517,5529.661
200518,1442.3326
200519,8624.506
200520,1379.9795
200521,16378.96
200522,160.12555
200523,2838.4517
200524,5197.07
200525,282.85654
200526,252.11374
200527,3898.8506
200528,2150.4368
200529,509.87326
200530,4069.4849
200531,9457.674
200532,1691.9149
200533,13211.33
200534,895.27094
200535,211.09476
200536,629.5947
200537,707.5756
200538,3014.4998
200539,4271.367
200540,1835.6511
200541,1615.8655
200542,1680.9639
200543,3077.0083
200544,376.74277
200545,2079.2957
200546,4300.5034
200547,2547.5117
200548,2233.08
200549,9224.869
200550,5499.055
200551,264.56018
200552,6731.197
200553,211.85944
200554,7939.2407
200555,1988.195
200556,2367.1606
200557,7674.965
200558,4135.9023
200559,826.9572
200560,1680.7451
200561,2788.7004
200562,12554.64
200563,3619.8113
200564,6415.0093
200565,15869.535
200566,5659.158
200567,1343.0773
200568,5423.529
200569,188.60202
200570,1244.7852
200571,2366.1807
200572,6770.434
200573,10644.294
200574,695.72034
200575,997.1252
200576,654.31
200577,629.1258
200578,13547.154
200579,153.83966
200580,3429.2522
200581,1056.0157
200582,3959.307
200583,609.8361
200584,11029.143
200585,5659.1436
200586,3142.317
200587,1040.0605
200588,2495.9875
200589,1572.1042
200590,255.10338
200591,5543.0474
200592,2733.9622
200593,6383.113
200594,5642.046
200595,605.10065
200596,3072.5562
200597,11343.488
200598,6830.969
200599,2147.1223
200600,4848.7544
200601,5827.208
200602,6391.229
200603,10781.613
200604,6785.118
200605,888.8639
200606,2665.238
200607,4375.646
200608,5358.0303
200609,671.35846
200610,5214.1006
200611,8187.4004
200612,6241.2417
200613,682.0148
200614,274.211
200615,768.1814
200616,1840.723
200617,1849.8628
200618,2261.258
200619,182.69972
200620,1463.6537
200621,7125.7734
200622,3111.2395
200623,11332.665
200624,719.5568
200625,632.35693
200626,1651.6172
200627,4788.01
200628,3894.9585
200629,5037.0884
200630,1619.8403
200631,8354.87
200632,909.12317
200633,2477.8242
200634,2256.0808
200635,3335.7725
200636,9237.312
200637,11574.817
200638,993.2225
200639,1254.8362
200640,876.56
200641,1954.3885
200642,566.3016
200643,4073.1643
200644,14121.328
200645,1958.5361
200646,4535.1772
200647,6545.964
200648,161.18884
200649,3600.818
200650,3761.599
200651,3246.9888
200652,391.70828
200653,3735.3818
200654,1807.8275
200655,9941.219
200656,969.3421
200657,3253.3374
200658,5631.382
200659,2034.4943
200660,3086.457
200661,5717.499
200662,1419.5403
200663,1068.9695
200664,1317.3936
200665,3527.8235
200666,1075.1458
200667,8865.462
200668,12060.234
200669,989.5272
200670,5215.6274
200671,868.6106
200672,848.5536
200673,8622.486
200674,3339.683
200675,3894.2705
200676,4181.608
200677,6144.3945
200678,1230.3267
200679,1068.4635
200680,4104.856
200681,1951.3927
200682,1999.6674
200683,152.29736
200684,271.46317
200685,715.0663
200686,2277.8499
200687,1919.3295
200688,473.0214
200689,7132.157
200690,1085.7715
200691,3616.8503
200692,2163.923
200693,4690.917
200694,199.33716
200695,303.06973
200696,2590.0054
200697,2190.844
200698,17580.672
200699,330.4174
200700,1179.4125
200701,4039.2493
200702,493.62946
200703,4816.4834
200704,385.52377
200705,700.06696
200706,2315.6226
200707,959.3375
200708,540.23444
200709,1777.8818
200710,420.24945
200711,3430.3596
200712,7403.069
200713,7097.666
200714,1090.0607
200715,21757.984
200716,1219.4482
200717,961.49786
200718,3093.361
200719,2152.2617
200720,1687.5892
200721,1228.5607
200722,1835.4543
200723,2589.9758
200724,721.81696
200725,1786.5519
200726,185.83647
200727,188.60202
200728,2563.6438
200729,2828.1028
200730,1024.3514
200731,3310.6155
200732,660.4613
200733,4291.5195
200734,1347.2682
200735,618.0725
200736,9799.268
200737,5620.113
200738,915.6037
200739,372.55896
200740,4080.865
200741,1554.6041
200742,4821.8833
200743,5068.832
200744,1264.0493
200745,2647.2637
200746,737.51184
200747,758.08514
200748,20137.33
200749,592.80133
200750,8155.4575
200751,4486.534
200752,1719.3911
200753,3357.707
200754,1714.1042
200755,2057.8254
200756,2907.4587
200757,2013.6033
200758,1352.2878
200759,793.8158
200760,11494.356
200761,3097.8096
200762,1411.2758
200763,1636.6907
200764,483.44547
200765,8391.4795
200766,821.2959
200767,689.5211
200768,573.6576
200769,10307.0205
200770,216.33353
200771,3218.4668
200772,1382.3865
200773,2697.8352
200774,8591.129
200775,1573.9053
200776,1813.2946
200777,2267.482
200778,1255.0787
200779,2269.2776
200780,636.00934
200781,3282.8408
200782,448.39862
200783,29494.855
200784,824.00543
200785,939.7843
200786,3522.7163
200787,2351.8552
200788,6185.205
200789,566.74805
200790,1954.3022
200791,3025.9094
200792,1844.4657
200793,3473.0342
200794,20212.277
200795,2550.878
200796,153.83966
200797,2580.731
200798,2983.2954
200799,14254.346
200800,1123.9614
200801,416.31476
200802,169.91945
200803,1291.6912
200804,2606.6282
200805,4395.8154
200806,3689.559
200807,344.23355
200808,2066.1338
200809,700.17126
200810,1763.6505
200811,488.8184
200812,2771.9934
200813,16467.15
200814,744.5749
200815,890.22034
200816,7134.76
200817,1117.4443
200818,4051.376
200819,3793.6218
200820,556.11884
200821,3334.2605
200822,4499.963
200823,1954.0542
200824,466.23944
200825,8516.47
200826,1900.1403
200827,1490.1371
200828,6815.7397
200829,7383.024
200830,4399.735
200831,2343.1104
200832,2721.4475
200833,755.8904
200834,1328.0386
200835,961.53375
200836,1227.1649
200837,2344.5088
200838,886.9574
200839,3721.346
200840,2671.5122
200841,4505.4043
200842,2073.2493
200843,2561.657
200844,5183.6675
200845,419.46765
200846,3877.3254
200847,3034.823
200848,573.8547
200849,9764.71
200850,567.9046
200851,6683.137
200852,917.34186
200853,3819.7834
200854,9897.093
200855,2770.823
200856,1901.4866
200857,710.64404
200858,12919.477
200859,1378.1444
200860,4816.9824
200861,1081.146
200862,8929.549
200863,1749.6238
200864,649.5445
200865,15729.262
200866,3937.0208
200867,2737.704
200868,1492.2556
200869,753.894
200870,8377.571
200871,1608.8695
200872,6924.236
200873,448.29263
200874,1191.4204
200875,2019.1195
200876,4166.2188
200877,2025.3413
200878,6037.075
200879,468.1935
200880,184.24203
200881,253.85616
200882,5253.93
200883,4943.6206
200884,889.1893
200885,1252.5636
200886,3739.377
200887,817.5075
200888,727.3853
200889,1747.9158
200890,776.4025
200891,633.4306
200892,4879.782
200893,535.9732
200894,594.40106
200895,4512.693
200896,2985.6858
200897,1221.9994
200898,8784.591
200899,2877.8054
200900,5086.951
200901,2147.1423
200902,11845.09
200903,227.82248
200904,897.56964
200905,1239.3773
200906,7017.759
200907,954.41174
200908,494.52353
200909,183.42374
200910,1227.4174
200911,565.4306
200912,2818.1147
200913,3260.396
200914,3298.7234
200915,2268.545
200916,945.4006
200917,7629.3906
200918,410.8438
200919,2529.9834
200920,719.5568
200921,3461.5222
200922,387.4861
200923,9927.808
200924,809.2505
200925,6587.358
200926,376.45914
200927,257.1605
200928,3693.1882
200929,453.76434
200930,9082.405
200931,1544.1387
200932,622.6812
200933,13304.221
200934,4770.227
200935,1241.8588
200936,4917.3706
200937,17792.41
200938,8475.449
200939,2859.5178
200940,1973.9642
200941,360.9285
200942,578.90155
200943,1129.4785
200944,11324.018
200945,1103.999
200946,848.1962
200947,548.94196
200948,4527.3345
200949,10259.93
200950,3194.4663
200951,4926.984
200952,8956.446
200953,1304.8259
200954,905.45715
200955,12338.476
200956,3208.956
200957,1688.5098
200958,832.53986
200959,661.3315
200960,2610.2676
200961,3164.0012
200962,5562.8623
200963,699.7812
200964,1920.8297
200965,3612.5076
200966,1899.2971
200967,3144.8508
200968,2749.7988
200969,2138.294
200970,8736.036
200971,773.44366
200972,2703.7632
200973,6942.556
200974,10329.122
200975,2374.481
200976,16868.072
200977,8990.961
200978,1565.4126
200979,451.36624
200980,6782.112
200981,1381.3608
200982,3696.3923
200983,627.06744
200984,390.29218
200985,17880.28
200986,8861.935
200987,675.0896
200988,213.40175
200989,768.47424
200990,449.63025
200991,793.4536
200992,2124.0984
200993,287.12775
200994,1789.2578
200995,795.6595
200996,4579.3267
200997,180.05322
200998,980.4907
200999,6533.356
201000,2468.8582
201001,6307.2773
201002,12683.707
201003,9765.921
201004,312.91263
201005,320.2784
201006,3356.777
201007,1062.401
201008,4332.984
201009,2932.1875
201010,3926.3096
201011,8575.847
201012,2097.493
201013,6804.5063
201014,1399.173
201015,4158.5347
201016,983.1433
201017,2022.333
201018,1665.69
201019,8364.607
201020,4171.625
201021,1064.7443
201022,4967.9937
201023,17598.57
201024,4461.301
201025,1472.3667
201026,2202.4036
201027,1985.0892
201028,2421.584
201029,1041.704
201030,4794.335
201031,10410.362
201032,502.94626
201033,6284.651
201034,175.28914
201035,2669.6536
201036,755.08496
201037,1104.4254
201038,857.8857
201039,2767.2576
201040,836.91437
201041,206.69067
201042,2016.8855
201043,541.148
201044,4070.1133
201045,2440.3135
201046,1309.5844
201047,458.0147
201048,4706.2866
201049,449.41864
201050,4337.754
201051,737.9299
201052,2717.5854
201053,601.3422
201054,1800.5453
201055,2646.7017
201056,1541.9165
201057,1365.5068
201058,5975.0166
201059,6199.592
201060,477.659
201061,6608.0474
201062,1896.7203
201063,15842.813
201064,1479.2924
201065,1099.1508
201066,658.61487
201067,10103.128
201068,7936.232
201069,2183.1538
201070,16276.093
201071,388.53043
201072,1412.1747
201073,1339.1807
201074,13202.156
201075,2716.6206
201076,1228.5607
201077,4132.39
201078,1282.9387
201079,6595.916
201080,1789.6486
201081,11598.722
201082,3132.1123
201083,666.8251
201084,560.2721
201085,953.3136
201086,4602.158
201087,1062.7858
201088,4755.7983
201089,4636.496
201090,5027.813
201091,320.68665
201092,4432.9717
201093,1083.0063
201094,3181.5217
201095,1351.588
201096,2021.588
201097,286.12854
201098,3516.7368
201099,298.82565
201100,1315.7191
201101,5195.1055
201102,1753.6084
201103,2632.5715
201104,2111.76
201105,3822.1672
201106,411.2286
201107,721.1413
201108,1281.8783
201109,4216.225
201110,1874.1534
201111,2656.895
201112,6521.2095
201113,4814.951
201114,2612.7363
201115,13509.273
201116,500.18573
201117,642.61926
201118,889.57153
201119,2938.2805
201120,2022.333
201121,1994.8091
201122,4322.1665
201123,3393.6555
201124,8107.023
201125,1209.6896
201126,261.5742
201127,7184.497
201128,3299.1665
201129,10516.738
201130,1996.2495
201131,2248.6802
201132,3196.4102
201133,1326.8856
201134,4507.92
201135,1459.9604
201136,3562.4678
201137,464.48853
201138,426.2343
201139,3490.9736
201140,7301.578
201141,347.6564
201142,1494.8507
201143,5407.241
201144,1362.2717
201145,4016.4285
201146,2176.5361
201147,1976.4174
201148,1346.8018
201149,525.20605
201150,2367.6023
201151,6840.0923
201152,1083.0105
201153,1455.3221
201154,4197.35
201155,2563.3093
201156,983.0358
201157,625.5327
201158,970.3648
201159,952.0101
201160,434.01917
201161,1974.869
201162,477.4188
201163,5315.022
201164,1129.7665
201165,1042.4745
201166,2014.521
201167,574.97943
201168,591.84735
201169,1181.2639
201170,7973.376
201171,4884.473
201172,8437.805
201173,9845.898
201174,301.75342
201175,1206.4708
201176,1241.359
201177,1102.4213
201178,1815.822
201179,732.96906
201180,1522.2908
201181,9051.862
201182,492.29355
201183,2510.36
201184,1232.3522
201185,1894.382
201186,635.52606
201187,8151.3286
201188,2174.1995
201189,15888.058
201190,1460.1018
201191,6442.0146
201192,2299.1753
201193,690.5017
201194,300.32867
201195,2322.3193
201196,4630.582
201197,4644.1333
201198,3053.576
201199,518.3581
201200,3568.6113
201201,168.29831
201202,12429.315
201203,935.6482
201204,1263.0111
201205,1126.0768
201206,1718.6052
201207,2752.807
201208,7093.1567
201209,507.37613
201210,3510.972
201211,220.73753
201212,12942.217
201213,3952.7332
201214,12974.216
201215,851.9445
201216,917.1749
201217,220.73753
201218,1159.188
201219,507.57632
201220,2082.2576
201221,2127.9956
201222,1824.7312
201223,5744.1167
201224,9186.774
201225,2787.661
201226,1025.1515
201227,1985.118
201228,1447.3538
201229,8938.665
201230,1365.8348
201231,3554.14
201232,11985.332
201233,3325.4165
201234,17665.37
201235,13961.66
201236,2142.562
201237,9424.085
201238,854.9211
201239,6972.9326
201240,748.8143
201241,5251.4155
201242,1000.736
201243,1551.9313
201244,5124.705
201245,3075.3264
201246,314.3094
201247,15620.4795
201248,401.41168
201249,3670.6995
201250,2642.9602
201251,3348.4038
201252,1211.2672
201253,5229.38
201254,6648.8057
201255,4946.966
201256,17948.932
201257,496.89307
201258,6389.222
201259,2144.476
201260,27259.717
201261,4157.3184
201262,554.49945
201263,3510.7888
201264,9380.868
201265,670.41
201266,218.90576
201267,449.7104
201268,1272.6794
201269,3968.9895
201270,942.6692
201271,4046.029
201272,4989.452
201273,379.48315
201274,888.86053
201275,4522.126
201276,1945.7946
201277,701.2173
201278,7755.2246
201279,1756.6606
201280,3029.1614
201281,700.4819
201282,1718.7432
201283,1049.7119
201284,1715.7906
201285,902.8733
201286,807.8967
201287,265.01422
201288,780.8369
201289,395.1824
201290,1415.3267
201291,3892.8435
201292,2842.3757
201293,1839.2861
201294,1173.6342
201295,2723.7527
201296,1516.0271
201297,1650.2822
201298,385.48022
201299,1230.5936
201300,14676.337
201301,2788.3508
201302,8353.3545
201303,1417.4634
201304,6732.0864
201305,2553.756
201306,4858.197
201307,884.4631
201308,3140.5317
201309,2363.874
201310,8632.546
201311,3412.7063
201312,18955.146
201313,19730.002
201314,1590.1711
201315,880.003
201316,1514.6127
201317,2818.3804
201318,5002.5244
201319,1722.5115
201320,3166.2092
201321,543.0359
201322,5756.9453
201323,2764.674
201324,3651.958
201325,7014.4146
201326,6896.487
201327,949.6464
201328,2218.9219
201329,602.44635
201330,10935.626
201331,1865.8562
201332,5249.686
201333,9518.7295
201334,1005.06476
201335,10155.271
201336,344.12292
201337,6550.579
201338,4076.4985
201339,1448.9266
201340,8443.621
201341,6076.733
201342,26558.459
201343,3813.7031
201344,4297.6045
201345,16645.613
201346,10367.664
201347,409.8831
201348,398.85266
201349,4911.7344
201350,2654.8345
201351,2917.8977
201352,265.3329
201353,343.30847
201354,4707.02
201355,7992.976
201356,7910.337
201357,6465.886
201358,2990.3384
201359,4599.8784
201360,1386.044
201361,5416.4863
201362,6150.2124
201363,6931.001
201364,6019.9253
201365,5142.756
201366,8108.9736
201367,11703.136
201368,2334.0537
201369,3067.807
201370,9322.185
201371,2577.3677
201372,17767.783
201373,768.82355
201374,5845.1475
201375,888.1847
201376,447.94876
201377,4359.6074
201378,1747.7922
201379,9729.333
201380,857.8857
201381,1251.1647
201382,9413.955
201383,1977.1436
201384,309.7415
201385,5896.9443
201386,2074.3088
201387,4716.1235
201388,6800.938
201389,2067.8604
201390,20236.332
201391,684.80115
201392,1122.6956
201393,1591.8186
201394,4354.6836
201395,10680.905
201396,5697.6177
201397,6825.457
201398,3858.6313
201399,1801.9579
201400,1105.5201
201401,1917.5785
201402,2035.193
201403,8191.9263
201404,2102.0164
201405,1128.634
201406,18555.814
201407,14203.946
201408,4574.1445
201409,5921.3306
201410,348.58435
201411,1556.2473
201412,4981.458
201413,10516.713
201414,3308.6064
201415,1149.6962
201416,810.61005
201417,618.72186
201418,770.7709
201419,9781.745
201420,11115.64
201421,7297.51
201422,824.88727
201423,5074.839
201424,7519.725
201425,608.1034
201426,815.75433
201427,2196.9417
201428,3059.3293
201429,1305.4266
201430,6252.725
201431,6587.689
201432,727.01465
201433,1365.2592
201434,431.17773
201435,2282.9182
201436,2148.4375
201437,3791.7654
201438,1143.0592
201439,3806.978
201440,4346.5903
201441,11262.432
201442,2595.1772
201443,4900.845
201444,629.9319
201445,520.6825
201446,1594.97
201447,4468.0806
201448,1636.6882
201449,11112.881
201450,495.1766
201451,492.29355
201452,5422.721
201453,699.9553
201454,3294.239
201455,2020.8822
201456,2976.1965
201457,1862.7628
201458,975.0684
201459,3563.0217
201460,800.0141
201461,2683.5354
201462,4143.3228
201463,3391.4863
201464,2667.1174
201465,9063.093
201466,311.4841
201467,2078.2153
201468,4391.379
201469,2352.1882
201470,3806.978
201471,1089.6443
201472,586.76154
201473,9322.215
201474,731.8783
201475,1297.3153
201476,1074.3536
201477,2477.0327
201478,1945.8225
201479,1627.1875
201480,758.4078
201481,6856.1045
201482,26943.932
201483,5565.3955
201484,977.7468
201485,7076.735
201486,3370.7415
201487,641.66046
201488,9337.548
201489,1895.1362
201490,12301.204
201491,732.0626
201492,1257.7686
201493,3571.8347
201494,886.1705
201495,301.25513
201496,1235.3671
201497,13988.415
201498,3321.623
201499,1052.6061
201500,6772.768
201501,12572.476
201502,7335.405
201503,1019.9241
201504,7149.0913
201505,647.72485
201506,9553.718
201507,4582.559
201508,542.8204
201509,3905.3704
201510,408.5445
201511,1734.2042
201512,1309.3716
201513,1121.0696
201514,676.12915
201515,2642.072
201516,559.4348
201517,3283.7803
201518,2171.5627
201519,1035.0061
201520,3026.6614
201521,909.34503
201522,29821.074
201523,4728.9385
201524,743.17175
201525,5097.9507
201526,4431.312
201527,262.22577
201528,3557.4492
201529,1856.8363
201530,10455.108
201531,10516.106
201532,3416.8276
201533,8794.496
201534,4099.6875
201535,11515.293
201536,948.73035
201537,747.0308
201538,591.84735
201539,645.6521
201540,15986.326
201541,503.0157
201542,201.7657
201543,10974.844
201544,213.42961
201545,1823.1514
201546,5180.59
201547,6503.239
201548,1797.0953
201549,2090.456
201550,2582.3674
201551,5344.1523
201552,3160.379
201553,5930.1025
201554,1905.6846
201555,4901.803
201556,2030.5955
201557,2755.488
201558,4460.641
201559,3896.6582
201560,396.22797
201561,811.2086
201562,2958.7312
201563,992.1726
201564,664.98004
201565,1096.0759
201566,11934.674
201567,564.8935
201568,636.0076
201569,178.48727
201570,2420.04
201571,549.09216
201572,611.1798
201573,1890.1627
201574,450.29163
201575,5091.8276
201576,334.87302
201577,6051.9736
201578,4040.2031
201579,3891.063
201580,669.477
201581,950.3062
201582,837.6955
201583,2065.226
201584,956.2127
201585,1469.6146
201586,284.0052
201587,921.3863
201588,1098.6373
201589,507.0054
201590,207.78528
201591,564.28186
201592,16288.1
201593,724.5563
201594,1206.4708
201595,5123.5635
201596,994.0064
201597,3363.4617
201598,325.03903
201599,2773.1116
201600,3938.973
201601,1040.73
201602,1507.5685
201603,5099.4834
201604,444.1198
201605,3255.602
201606,3196.1597
201607,152.29736
201608,4509.6084
201609,2027.0822
201610,8567.94
201611,9531.008
201612,16786.168
201613,5628.569
201614,2853.7114
201615,2039.0295
201616,4490.579
201617,1173.041
201618,1058.3883
201619,983.851
201620,1520.3969
201621,1929.2664
201622,437.2688
201623,1820.7405
201624,1808.8267
201625,2555.5347
201626,5564.423
201627,7561.995
201628,4805.208
201629,17542.059
201630,4434.6133
201631,4757.556
201632,638.199
201633,2377.6768
201634,7098.4277
201635,5965.987
201636,5967.8066
201637,5239.931
201638,3036.2937
201639,830.0654
201640,1676.2357
201641,7819.376
201642,7394.688
201643,418.45926
201644,1683.1866
201645,494.21573
201646,8009.667
201647,1417.2856
201648,211.85944
201649,2393.76
201650,7912.8867
201651,4673.4854
201652,8469.671
201653,21174.049
201654,10974.164
201655,2960.5
201656,2249.9946
201657,8769.97
